case_id,sampling_bucket,sampling_rationale,conversation_json,customer_text,account_tier,suggested_intent_for_navigation_only,human_intent,human_requested_action,human_routing_mode,human_routing_reason,acceptable_evidence_ids,reference_answer,quality_notes,annotator_id,review_status
2371064,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2371064"", ""author_id"": ""684174"", ""text"": ""@AppleSupport just updated my MacOS to the high Sierra....this is what happened after update/restart...it's stuck in a loop https://t.co/o6kWVnQyf6"", ""created_at"": ""2017-11-14T00:32:31+00:00""}]",@AppleSupport just updated my MacOS to the high Sierra....this is what happened after update/restart...it's stuck in a loop https://t.co/o6kWVnQyf6,STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
2063916,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""2063916"", ""author_id"": ""610404"", ""text"": ""My phone has been getting really hot lately, I’m just waiting for it to start on fire lmaooo @115858 I’m coming for that BAG just know"", ""created_at"": ""2017-10-29T02:40:22+00:00""}]","My phone has been getting really hot lately, I’m just waiting for it to start on fire lmaooo @115858 I’m coming for that BAG just know",STANDARD,UNKNOWN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
2526340,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2526340"", ""author_id"": ""719343"", ""text"": ""@AppleSupport My airpods were working fine yesterday and then when i went to go listen to music on then today there was no light on the inside of the case and they didn’t connect to my phone I’ve had these for just over 1 month"", ""created_at"": ""2017-11-16T02:59:25+00:00""}]",@AppleSupport My airpods were working fine yesterday and then when i went to go listen to music on then today there was no light on the inside of the case and they didn’t connect to my phone I’ve had these for just over 1 month,STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
2119460,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2119461"", ""author_id"": ""618617"", ""text"": ""@AppleSupport I've recently joined the apple music. However It reads this content is unauthorised whenever I try to play it offline."", ""created_at"": ""2017-11-08T05:52:53+00:00""}, {""tweet_id"": ""2119459"", ""author_id"": ""AppleSupport"", ""text"": ""@618617 Let's see what's going on with it. Is this happening for multiple songs? Reply in DM to get started. https://t.co/GDrqU22YpT"", ""created_at"": ""2017-11-08T14:51:00+00:00""}, {""tweet_id"": ""2119460"", ""author_id"": ""618617"", ""text"": ""@AppleSupport yes for all the songs I've downloaded. What can the possible cause be?"", ""created_at"": ""2017-11-08T15:47:07+00:00""}]",@AppleSupport yes for all the songs I've downloaded. What can the possible cause be?,STANDARD,UPDATE_FAILURE,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
125780,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""125780"", ""author_id"": ""144222"", ""text"": ""@AppleSupport i would like to change my apple store region but i cant do it 'cause my apple id balance is $0.01, could you please remove it?"", ""created_at"": ""2017-11-24T02:30:59+00:00""}]","@AppleSupport i would like to change my apple store region but i cant do it 'cause my apple id balance is $0.01, could you please remove it?",STANDARD,ACCOUNT_ACCESS,ACCOUNT_ACCESS,ACCOUNT_RECOVERY,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_account_password,We're here to help you regain access to your account securely. You can reset your password or unlock your Apple ID at https://iforgot.apple.com or from a trusted Apple device.,Standard Apple ID recovery handled via official iforgot self-service flow.,lead_adjudicator,APPROVED
2555471,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2555471"", ""author_id"": ""725652"", ""text"": ""Battery life going 90–&gt;35% within a half hour 🙄 Why @AppleSupport"", ""created_at"": ""2017-11-16T12:41:46+00:00""}]",Battery life going 90–&gt;35% within a half hour 🙄 Why @AppleSupport,STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
2773131,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2773131"", ""author_id"": ""775080"", ""text"": ""@AppleSupport I have iPhone 7 Plus and it’s camera is not working after 16th nov. went to gurgaon Apple service center and they have quoted a bill of 25k for camera repair and 30k for phone replacement ! I did not get any message to extend my warranty which ended on 10th nov."", ""created_at"": ""2017-11-21T10:23:02+00:00""}]",@AppleSupport I have iPhone 7 Plus and it’s camera is not working after 16th nov. went to gurgaon Apple service center and they have quoted a bill of 25k for camera repair and 30k for phone replacement ! I did not get any message to extend my warranty which ended on 10th nov.,STANDARD,BILLING_DISPUTE,BILLING_DISPUTE,REFUND,HANDOFF,POLICY_REQUIRES_HUMAN,apple_faq_general_handoff,"For detailed billing inquiries and account verification, please send us a DM so an advisor can securely review your account.",Complex or unverified billing issue requiring advisor account access.,lead_adjudicator,APPROVED
2109702,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2109702"", ""author_id"": ""622392"", ""text"": ""@AppleSupport I cant open neither Twitter nor YouTube even in Safari. I've restarted my iPhone and nothing happened Help pls"", ""created_at"": ""2017-11-08T12:16:19+00:00""}]",@AppleSupport I cant open neither Twitter nor YouTube even in Safari. I've restarted my iPhone and nothing happened Help pls,STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
2071212,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""2065988"", ""author_id"": ""544452"", ""text"": ""@123765 Instead of where I last logged off at ?"", ""created_at"": ""2017-10-07T20:06:19+00:00""}, {""tweet_id"": ""2065987"", ""author_id"": ""610952"", ""text"": ""@544452 @123765 It always does that “In case you missed it” and shows yesterday stuff"", ""created_at"": ""2017-10-07T20:18:16+00:00""}, {""tweet_id"": ""2065985"", ""author_id"": ""544452"", ""text"": ""@610952 @123765 I know but ever since I’ve done updates for iPhone and twitter it keeps bringing up the stuff I’ve already read, instead of where I left off"", ""created_at"": ""2017-10-07T20:34:54+00:00""}, {""tweet_id"": ""2065986"", ""author_id"": ""612533"", ""text"": ""@544452 @610952 @123765 Thx Mike. Thought it was just me. Downloading 11.0.1 was biggest mistake ever. All kinds of problems including Twitter problem u speak of. @115858 software sucks."", ""created_at"": ""2017-10-07T22:16:17+00:00""}, {""tweet_id"": ""2071213"", ""author_id"": ""544452"", ""text"": ""@612533 @610952 @123765 @115858 OMG, it’s bad !"", ""created_at"": ""2017-10-07T22:37:08+00:00""}, {""tweet_id"": ""2071212"", ""author_id"": ""612533"", ""text"": ""@544452 @610952 @123765 @115858 Messages just shuts off at random. Bluetooth keeps turning itself on. “Back” button doesn’t always work on some apps. Whole bottom row of icons disappeared today. Did @115858 fire all their programmers?"", ""created_at"": ""2017-10-09T02:32:01+00:00""}]",@544452 @610952 @123765 @115858 Messages just shuts off at random. Bluetooth keeps turning itself on. “Back” button doesn’t always work on some apps. Whole bottom row of icons disappeared today. Did @115858 fire all their programmers?,STANDARD,UNKNOWN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
2114809,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2114811"", ""author_id"": ""284312"", ""text"": ""Dear @AppleSupport I need y’all to get y’all shit together!!! I’m tired of seeing these damn boxes when i type the letter”I️” 😡😡😡"", ""created_at"": ""2017-11-08T05:16:32+00:00""}, {""tweet_id"": ""2114810"", ""author_id"": ""AppleSupport"", ""text"": ""@284312 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"", ""created_at"": ""2017-11-08T14:08:00+00:00""}, {""tweet_id"": ""2114808"", ""author_id"": ""623497"", ""text"": ""@AppleSupport @284312 That didn’t work for me. All it did was turn my “I️” that should be capitalized to a lower case “I️” 😡"", ""created_at"": ""2017-11-08T15:17:33+00:00""}, {""tweet_id"": ""2114809"", ""author_id"": ""284312"", ""text"": ""@623497 @AppleSupport No the shit don’t work and this is some pure bullshit 🗣🗣🗣😡"", ""created_at"": ""2017-11-08T15:20:44+00:00""}]",@623497 @AppleSupport No the shit don’t work and this is some pure bullshit 🗣🗣🗣😡,STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
2345986,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2345984"", ""author_id"": ""678364"", ""text"": ""When you click mark as read on a email notification but it doesn’t mark as read... @115858 @AppleSupport please help"", ""created_at"": ""2017-11-13T14:58:08+00:00""}, {""tweet_id"": ""2345982"", ""author_id"": ""AppleSupport"", ""text"": ""@678364 We're here to help. No need to look at messages you already looked at. Let's narrow this down. Does this happen with every email in the Mail app?"", ""created_at"": ""2017-11-13T16:18:29+00:00""}, {""tweet_id"": ""2345983"", ""author_id"": ""678364"", ""text"": ""@AppleSupport Yes every time I get a notification, when I mark it as read it still shows in my emails as unread"", ""created_at"": ""2017-11-13T17:35:32+00:00""}, {""tweet_id"": ""2345985"", ""author_id"": ""AppleSupport"", ""text"": ""@678364 What Apple device are you using with Mail, and do you mark as read from the notification or the app itself?"", ""created_at"": ""2017-11-13T18:36:00+00:00""}, {""tweet_id"": ""2345986"", ""author_id"": ""678364"", ""text"": ""@AppleSupport It’s an iPhone 6S and it’s on the notification. It is only seen the iOS update"", ""created_at"": ""2017-11-13T21:21:34+00:00""}]",@AppleSupport It’s an iPhone 6S and it’s on the notification. It is only seen the iOS update,STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
2110849,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2110849"", ""author_id"": ""436865"", ""text"": ""@AppleSupport have an issue with being locked out of my Apple ID, and I don't know why it's not working"", ""created_at"": ""2017-11-17T19:25:57+00:00""}]","@AppleSupport have an issue with being locked out of my Apple ID, and I don't know why it's not working",STANDARD,ACCOUNT_ACCESS,ACCOUNT_ACCESS,ACCOUNT_RECOVERY,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_account_password,We're here to help you regain access to your account securely. You can reset your password or unlock your Apple ID at https://iforgot.apple.com or from a trusted Apple device.,Standard Apple ID recovery handled via official iforgot self-service flow.,lead_adjudicator,APPROVED
2789818,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2789818"", ""author_id"": ""778686"", ""text"": ""This new update is draining my battery at lightening speed.. @115858"", ""created_at"": ""2017-11-10T15:49:30+00:00""}]",This new update is draining my battery at lightening speed.. @115858,STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
